公司代码,公司名称,选项,指标,报告期,数值
300866,安克创新,成长能力,归母净利润,20250331,495761205.29
300866,安克创新,成长能力,营业总收入,20250331,5993381106.11
300866,安克创新,成长能力,净利润,20250331,524316392.72
300866,安克创新,成长能力,扣非净利润,20250331,439558407.22
300866,安克创新,成长能力,营业总收入增长率,20250331,36.906168
300866,安克创新,成长能力,归属母公司净利润增长率,20250331,59.565619
300866,安克创新,收益质量,经营活动净现金/销售收入,20250331,-0.047995
300866,安克创新,收益质量,经营性现金净流量/营业总收入,20250331,-0.047995
300866,安克创新,收益质量,成本费用率,20250331,90.692227
300866,安克创新,收益质量,期间费用率,20250331,33.970833
300866,安克创新,收益质量,销售成本率,20250331,56.721393
300866,安克创新,收益质量,经营活动净现金/归属母公司的净利润,20250331,-0.580232
300866,安克创新,收益质量,所得税/利润总额,20250331,9.7157
300866,安克创新,财务风险,流动比率,20250331,2.132299
300866,安克创新,财务风险,速动比率,20250331,1.44208
300866,安克创新,财务风险,保守速动比率,20250331,1.023654
300866,安克创新,财务风险,资产负债率,20250331,44.657686
300866,安克创新,财务风险,权益乘数,20250331,1.851134
300866,安克创新,财务风险,权益乘数(含少数股权的净资产),20250331,1.806935
300866,安克创新,财务风险,产权比率,20250331,82.566402
300866,安克创新,财务风险,现金比率,20250331,0.764201
300866,安克创新,营运能力,应收账款周转率,20250331,3.718679
300866,安克创新,营运能力,应收账款周转天数,20250331,24.202136
300866,安克创新,营运能力,存货周转率,20250331,0.917791
300866,安克创新,营运能力,存货周转天数,20250331,98.061494
300866,安克创新,营运能力,总资产周转率,20250331,0.353493
300866,安克创新,营运能力,总资产周转天数,20250331,254.6017
300866,安克创新,营运能力,流动资产周转率,20250331,0.474462
300866,安克创新,营运能力,流动资产周转天数,20250331,189.688526
300866,安克创新,营运能力,应付账款周转率,20250331,2.250762
300866,安克创新,常用指标,归母净利润,20241231,2114429526.95
300866,安克创新,常用指标,营业总收入,20241231,24710080329.34
300866,安克创新,常用指标,营业成本,20241231,22508362922.69
300866,安克创新,常用指标,净利润,20241231,2211123968.32
300866,安克创新,常用指标,扣非净利润,20241231,1887765741.4
300866,安克创新,常用指标,股东权益合计(净资产),20241231,9144519240.49
300866,安克创新,常用指标,商誉,20241231,
300866,安克创新,常用指标,经营现金流量净额,20241231,2745458716.91
300866,安克创新,常用指标,基本每股收益,20241231,3.9939
300866,安克创新,常用指标,每股净资产,20241231,16.857097
300866,安克创新,常用指标,每股现金流,20241231,5.166358
300866,安克创新,常用指标,净资产收益率(ROE),20241231,24.87
300866,安克创新,常用指标,总资产报酬率(ROA),20241231,16.174782
300866,安克创新,常用指标,毛利率,20241231,43.673175
300866,安克创新,常用指标,销售净利率,20241231,8.948267
300866,安克创新,常用指标,期间费用率,20241231,34.689977
300866,安克创新,常用指标,资产负债率,20241231,44.924834
300866,安克创新,每股指标,基本每股收益,20241231,3.9939
300866,安克创新,每股指标,稀释每股收益,20241231,3.9712
300866,安克创新,每股指标,摊薄每股收益_最新股数,20241231,3.595635
300866,安克创新,每股指标,摊薄每股净资产_期末股数,20241231,16.857097
300866,安克创新,每股指标,调整每股净资产_期末股数,20241231,15.709217
300866,安克创新,每股指标,每股净资产_最新股数,20241231,15.233358
300866,安克创新,每股指标,每股经营现金流,20241231,5.166358
300866,安克创新,每股指标,每股现金流量净额,20241231,1.015416
300866,安克创新,每股指标,每股企业自由现金流量,20241231,2.175559
300866,安克创新,每股指标,每股股东自由现金流量,20241231,3.421161
300866,安克创新,每股指标,每股未分配利润,20241231,9.883511
300866,安克创新,每股指标,每股资本公积金,20241231,5.603105
300866,安克创新,每股指标,每股盈余公积金,20241231,0.5
300866,安克创新,每股指标,每股留存收益,20241231,10.383511
300866,安克创新,每股指标,每股营业收入,20241231,46.49902
300866,安克创新,每股指标,每股营业总收入,20241231,46.49902
300866,安克创新,每股指标,每股息税前利润,20241231,4.471321
300866,安克创新,盈利能力,净资产收益率(ROE),20241231,24.87
300866,安克创新,盈利能力,摊薄净资产收益率,20241231,23.603698
300866,安克创新,盈利能力,净资产收益率_平均,20241231,24.937305
300866,安克创新,盈利能力,净资产收益率_平均_扣除非经常损益,20241231,22.264062
300866,安克创新,盈利能力,摊薄净资产收益率_扣除非经常损益,20241231,21.073415
300866,安克创新,盈利能力,息税前利润率,20241231,9.615948
300866,安克创新,盈利能力,总资产报酬率,20241231,16.174782
300866,安克创新,盈利能力,总资本回报率,20241231,24.169755
300866,安克创新,盈利能力,投入资本回报率,20241231,21.790334
300866,安克创新,盈利能力,息前税后总资产报酬率_平均,20241231,15.240659
300866,安克创新,盈利能力,毛利率,20241231,43.673175
300866,安克创新,盈利能力,销售净利率,20241231,8.948267
300866,安克创新,盈利能力,成本费用利润率,20241231,10.441594
300866,安克创新,盈利能力,营业利润率,20241231,9.619215
300866,安克创新,盈利能力,总资产净利率_平均,20241231,14.393465
300866,安克创新,盈利能力,总资产净利率_平均(含少数股东损益),20241231,15.051689
300866,安克创新,成长能力,归母净利润,20241231,2114429526.95
300866,安克创新,成长能力,营业总收入,20241231,24710080329.34
300866,安克创新,成长能力,净利润,20241231,2211123968.32
300866,安克创新,成长能力,扣非净利润,20241231,1887765741.4
300866,安克创新,成长能力,营业总收入增长率,20241231,41.142363
300866,安克创新,成长能力,归属母公司净利润增长率,20241231,30.934809
300866,安克创新,收益质量,经营活动净现金/销售收入,20241231,0.111106
300866,安克创新,收益质量,经营性现金净流量/营业总收入,20241231,0.111106
300866,安克创新,收益质量,成本费用率,20241231,91.016802
300866,安克创新,收益质量,期间费用率,20241231,34.689977
300866,安克创新,收益质量,销售成本率,20241231,56.326824
300866,安克创新,收益质量,经营活动净现金/归属母公司的净利润,20241231,1.298439
300866,安克创新,收益质量,所得税/利润总额,20241231,5.843447
300866,安克创新,财务风险,流动比率,20241231,2.095657
300866,安克创新,财务风险,速动比率,20241231,1.547738
300866,安克创新,财务风险,保守速动比率,20241231,1.104546
300866,安克创新,财务风险,资产负债率,20241231,44.924834
300866,安克创新,财务风险,权益乘数,20241231,1.732543
300866,安克创新,财务风险,权益乘数(含少数股权的净资产),20241231,1.8157
300866,安克创新,财务风险,产权比率,20241231,83.268049
300866,安克创新,财务风险,现金比率,20241231,0.824244
300866,安克创新,营运能力,应收账款周转率,20241231,15.531076
300866,安克创新,营运能力,应收账款周转天数,20241231,23.179332
300866,安克创新,营运能力,存货周转率,20241231,4.93135
300866,安克创新,营运能力,存货周转天数,20241231,73.002318
300866,安克创新,营运能力,总资产周转率,20241231,1.682078
300866,安克创新,营运能力,总资产周转天数,20241231,214.020895
300866,安克创新,营运能力,流动资产周转率,20241231,2.294076
300866,安克创新,营运能力,流动资产周转天数,20241231,156.925874
300866,安克创新,营运能力,应付账款周转率,20241231,10.035744
300866,安克创新,常用指标,归母净利润,20240930,1471561642.43
300866,安克创新,常用指标,营业总收入,20240930,16448654845.5
300866,安克创新,常用指标,营业成本,20240930,14793622196.13
300866,安克创新,常用指标,净利润,20240930,1529260182.54
300866,安克创新,常用指标,扣非净利润,20240930,1302677898.09
300866,安克创新,常用指标,股东权益合计(净资产),20240930,8419964812.35
300866,安克创新,常用指标,商誉,20240930,
300866,安克创新,常用指标,经营现金流量净额,20240930,1651200264.69
300866,安克创新,常用指标,基本每股收益,20240930,2.78
300866,安克创新,常用指标,每股净资产,20240930,15.575684
300866,安克创新,常用指标,每股现金流,20240930,3.107201
300866,安克创新,常用指标,净资产收益率(ROE),20240930,17.8
300866,安克创新,常用指标,总资产报酬率(ROA),20240930,11.913325
300866,安克创新,常用指标,毛利率,20240930,44.275555
300866,安克创新,常用指标,销售净利率,20240930,9.297174
300866,安克创新,常用指标,期间费用率,20240930,34.134681
300866,安克创新,常用指标,资产负债率,20240930,47.767217
300866,安克创新,每股指标,基本每股收益,20240930,2.78
300866,安克创新,每股指标,稀释每股收益,20240930,2.77
300866,安克创新,每股指标,摊薄每股收益_最新股数,20240930,2.502424
300866,安克创新,每股指标,摊薄每股净资产_期末股数,20240930,15.575684
300866,安克创新,每股指标,调整每股净资产_期末股数,20240930,14.537647
300866,安克创新,每股指标,每股净资产_最新股数,20240930,14.075376
300866,安克创新,每股指标,每股经营现金流,20240930,3.107201
300866,安克创新,每股指标,每股现金流量净额,20240930,0.29391
300866,安克创新,每股指标,每股企业自由现金流量,20240930,
300866,安克创新,每股指标,每股股东自由现金流量,20240930,
300866,安克创新,每股指标,每股未分配利润,20240930,8.791369
300866,安克创新,每股指标,每股资本公积金,20240930,5.582015
300866,安克创新,每股指标,每股盈余公积金,20240930,0.382403
300866,安克创新,每股指标,每股留存收益,20240930,9.173773
300866,安克创新,每股指标,每股营业收入,20240930,30.952806
300866,安克创新,每股指标,每股营业总收入,20240930,30.952806
300866,安克创新,每股指标,每股息税前利润,20240930,3.239082
300866,安克创新,盈利能力,净资产收益率(ROE),20240930,17.8
300866,安克创新,盈利能力,摊薄净资产收益率,20240930,17.778738
300866,安克创新,盈利能力,净资产收益率_平均,20240930,18.081477
300866,安克创新,盈利能力,净资产收益率_平均_扣除非经常损益,20240930,16.006357
300866,安克创新,盈利能力,摊薄净资产收益率_扣除非经常损益,20240930,15.738362
300866,安克创新,盈利能力,息税前利润率,20240930,10.464585
300866,安克创新,盈利能力,总资产报酬率,20240930,11.913325
300866,安克创新,盈利能力,总资本回报率,20240930,18.530395
300866,安克创新,盈利能力,投入资本回报率,20240930,16.062484
300866,安克创新,盈利能力,息前税后总资产报酬率_平均,20240930,10.726029
300866,安克创新,盈利能力,毛利率,20240930,44.275555
300866,安克创新,盈利能力,销售净利率,20240930,9.297174
300866,安克创新,盈利能力,成本费用利润率,20240930,11.506997
300866,安克创新,盈利能力,营业利润率,20240930,10.476907
